  7094 -5.706405e-02 +9.864187e-02 -7.032798e-02 -2.911935e-02     24
  7095 +6.249808e-02 +5.503334e-04 -8.297395e-02 -1.999509e-02     14
  7096 -5.263326e-02 -3.309946e-02 -5.587261e-02 -4.799081e-02     38
  7097 -5.816810e-02 +2.963767e-02 -8.029695e-02 -4.638328e-02     40
  7098 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7099 -1.197162e-01 +4.654182e-02 -9.927865e-02 -4.276931e-02     33
  7100 +4.005495e-03 -8.746208e-03 -2.017372e-02 -2.251423e-02     20
  7101 -1.813561e-02 +4.992634e-02 +6.561552e-02 -4.056603e-02     33
  7102 -6.090018e-02 +7.565270e-02 +9.327700e-02 -8.242796e-02     59
  7103 +2.305326e-03 -3.609887e-02 -7.905212e-03 -9.717918e-03      8
  7104 -4.293676e-03 -1.832749e-02 -5.420207e-02 -8.542815e-03      8
  7105 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7106 +7.829318e-02 +1.168790e-02 -5.226452e-02 -6.352775e-02     50
  7107 +5.964873e-03 -5.613205e-03 +3.127305e-02 -1.468235e-02     11
  7108 -4.004411e-03 +5.721882e-03 +1.827145e-02 -1.619891e-03      2
  7109 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7110 +2.574310e-03 -2.814670e-03 -8.193416e-03 -1.071080e-03      2
  7111 -9.196087e-03 -1.415009e-03 +8.760980e-04 -1.089948e-03      2
  7112 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7113 -3.566313e-02 -1.531835e-03 -1.336234e-02 -5.861601e-03      5
  7114 -2.212533e-02 +9.508985e-03 -8.332632e-03 -9.459064e-03      8
  7115 -2.268687e-02 -1.762456e-02 -5.304063e-02 -3.161617e-02     26
  7116 +5.769121e-02 +6.141440e-02 +1.038510e-02 -2.982743e-02     25
  7117 +7.463109e-03 -1.623701e-03 +1.489580e-03 -9.909734e-04      2
  7118 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7119 -1.756170e-03 -1.614376e-03 +8.526249e-03 -3.573348e-03      4
  7120 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7121 +7.950117e-03 -1.095771e-02 -4.635434e-03 -3.466579e-03      4
  7122 -1.781563e-02 -3.088136e-02 -3.209091e-02 -1.349853e-02     12
  7123 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7124 +4.303271e-02 +4.304462e-03 -1.026488e-02 -1.219232e-02     11
  7125 -3.157532e-02 +2.303921e-02 -5.075654e-02 -3.391827e-02     28
  7126 +5.680201e-02 -9.139746e-02 +2.368937e-02 -4.630212e-02     35
  7127 +1.264410e-02 -9.635010e-02 -1.000661e-02 -3.851111e-02     33
  7128 -4.347123e-02 -3.240358e-02 -2.484033e-02 -1.447257e-02     13
  7129 -1.297774e-03 -6.970859e-03 +5.523256e-03 -1.068000e-03      2
  7130 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7131 -4.665909e-02 +5.796679e-02 +4.434790e-02 -2.708985e-02     21
  7132 +5.420091e-02 +2.476426e-02 -2.059517e-02 -4.260287e-02     33
  7133 -1.503912e-02 +7.643278e-02 -7.358811e-02 -5.009116e-02     37
  7134 -7.288317e-03 -1.043034e-02 -4.334140e-03 -4.852819e-03      5
  7135 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7136 -7.994064e-04 -1.155834e-02 +4.991276e-02 -1.327447e-02     12
  7137 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7138 +5.078254e-02 -3.005667e-02 -6.113222e-03 -2.136653e-02     19
  7139 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7140 +1.101867e-02 -2.030323e-02 +1.587127e-02 -1.043031e-02      9
  7141 +6.301039e-04 -1.921135e-02 +1.786976e-02 -7.205855e-03      7
  7142 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7143 +9.119827e-03 +2.304914e-02 +1.139824e-02 -1.962629e-03      2
  7144 -7.224955e-03 +1.534766e-02 -1.287000e-02 -7.021002e-03      7
  7145 +6.949237e-03 -3.454352e-03 -3.211868e-03 -1.030990e-03      2
  7146 -8.672905e-03 -4.442241e-02 -1.011644e-02 -3.230044e-02     24
  7147 -6.856982e-03 -1.261621e-02 +2.276980e-02 -7.756619e-03      8
  7148 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7149 -2.536515e-02 +5.564300e-02 -8.542956e-02 -3.513288e-02     29
  7150 -7.227701e-02 -4.395770e-02 +6.984601e-02 -4.046569e-02     32
  7151 +3.915858e-02 -5.257729e-02 +8.840746e-02 -2.169920e-02     16
  7152 +7.827922e-02 +4.773435e-03 +9.323122e-02 -7.382198e-02     58
  7153 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7154 -6.483924e-02 -1.908367e-02 +1.121902e-02 -1.263206e-02      9
  7155 -1.683955e-02 -1.214070e-02 +2.094649e-02 -6.316120e-03      6
  7156 -4.588708e-03 +9.285615e-02 -1.080321e-02 -2.406069e-02     20
  7157 -8.248732e-03 +6.863054e-03 +2.429282e-03 -1.187316e-03      2
  7158 +4.968781e-02 -3.049425e-02 +1.983889e-02 -1.571406e-02     13
  7159 +1.210999e-02 -2.557183e-02 -1.104818e-01 -7.769521e-02     57
  7160 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7161 +5.822814e-02 +4.582604e-02 +4.524838e-02 -2.580156e-02     19
  7162 -1.620037e-04 -8.766475e-03 -2.145907e-02 -5.011805e-03      5
  7163 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7164 -8.451530e-03 -6.483330e-04 +4.901944e-03 -1.116847e-03      2
  7165 -2.498403e-02 +7.683922e-02 +1.077297e-01 -7.567090e-02     57
  7166 +8.232962e-02 -1.704921e-03 -4.140030e-02 -2.674744e-02     21
  7167 +7.007935e-03 -6.453395e-03 +1.229961e-02 -4.044422e-03      4
  7168 +7.013625e-03 -5.845250e-04 -2.986621e-02 -1.358385e-02     11
  7169 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7170 +2.241751e-02 -3.919048e-02 +4.125565e-02 -2.907265e-02     22
  7171 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7172 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7173 +2.025908e-02 +3.789048e-02 -6.804671e-02 -2.129465e-02     18
  7174 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7175 -6.954555e-03 -1.917495e-03 +5.413235e-02 -1.776912e-02     14
  7176 -2.803622e-03 +9.303437e-03 -1.440462e-02 -1.517144e-03      2
  7177 -2.818819e-03 +2.785520e-03 -4.865757e-02 -5.760191e-03      5
  7178 -1.230148e-02 -2.424051e-03 +1.628914e-02 -1.441211e-02     12
  7179 +4.654466e-02 +1.152571e-02 -1.288423e-02 -4.773949e-02     40
  7180 -4.785555e-02 -6.827773e-02 +2.745747e-02 -1.742900e-02     13
  7181 -7.939078e-03 +9.447439e-03 -7.038124e-04 -6.455989e-03      6
  7182 -6.718775e-03 +2.128408e-02 +1.733691e-02 -1.698683e-02     14
  7183 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7184 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7185 -2.344604e-02 -5.609833e-02 -3.114670e-02 -3.057045e-02     23
  7186 -1.988847e-02 -6.496890e-03 +6.427620e-02 -2.786218e-02     23
  7187 +3.782456e-03 -3.638306e-02 -1.482179e-03 -1.825317e-02     16
  7188 -1.575979e-02 +2.248765e-02 +2.423174e-02 -2.682228e-02     21
  7189 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7190 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7191 -4.038149e-02 +1.261010e-02 -2.546419e-03 -1.023980e-02      9
  7192 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7193 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7194 -2.024555e-02 -4.753087e-02 +1.192994e-02 -4.923107e-02     39
  7195 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7196 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7197 +2.736506e-02 +1.961794e-02 +3.745585e-02 -7.107653e-03      5
  7198 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7199 +2.971770e-02 +1.928674e-02 +5.100726e-03 -3.334509e-03      3
  7200 -3.959509e-04 -1.480698e-04 -2.507079e-02 -5.129408e-03      5
  7201 -4.187292e-03 +1.212792e-02 +3.949104e-03 -9.168760e-03      8
  7202 -2.366318e-02 +1.461208e-01 -7.328268e-02 -2.413787e-02     17
  7203 +2.588773e-03 +2.516227e-02 -2.144358e-02 -6.862511e-03      6
  7204 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7205 -8.716426e-03 +1.817516e-02 +1.748101e-02 -1.258004e-02     12
  7206 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7207 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7208 +5.082754e-03 -1.244689e-02 +4.892252e-03 -1.365298e-03      2
  7209 -1.279527e-02 +4.385272e-02 +1.127696e-02 -1.928185e-02     16
  7210 -7.796238e-03 +1.450870e-02 -1.223067e-02 -4.452461e-03      5
  7211 +2.873017e-02 -4.996621e-02 -6.250431e-02 -3.574703e-02     29
  7212 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7213 +7.876375e-03 +8.822797e-04 +5.005930e-04 -1.001466e-03      2
  7214 -1.551834e-02 +3.773113e-03 -7.475991e-02 -1.146417e-02      8
  7215 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7216 -2.048441e-02 +2.747023e-02 +6.464576e-02 -3.355237e-02     27
  7217 -2.114882e-02 -5.515331e-02 +3.389400e-02 -1.768666e-02     14
  7218 +6.844938e-02 -2.145880e-02 -2.627383e-02 -2.587374e-02     18
  7219 +2.852610e-02 -5.069459e-02 -2.933410e-03 -1.144727e-02     10
  7220 +4.430585e-02 -1.233233e-02 -2.046001e-02 -5.315975e-02     42
  7221 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7222 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7223 +5.916732e-03 -7.457348e-03 -5.359312e-03 -2.159797e-03      3
  7224 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7225 -2.838539e-02 +1.079046e-03 +1.898842e-02 -6.724641e-03      6
  7226 -1.124928e-01 -6.628129e-02 +4.371248e-02 -8.390186e-02     65
  7227 +9.963810e-03 +6.143500e-02 -6.554803e-02 -2.339410e-02     19
  7228 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7229 +3.186891e-02 -1.314095e-03 -2.830445e-02 -3.412761e-03      3
  7230 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7231 +2.267567e-02 -2.712136e-02 -1.890153e-02 -1.288605e-02     12
  7232 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7233 +2.458667e-02 +3.008651e-04 +4.151022e-02 -2.435268e-02     19
  7234 +3.256234e-04 +2.661531e-02 -2.919532e-02 -4.925359e-02     40
  7235 +2.228789e-03 -2.883390e-02 -3.960713e-02 -2.349633e-02     21
  7236 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7237 +4.338336e-02 +8.263394e-02 -6.978672e-02 -2.060780e-02     18
  7238 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7239 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7240 +5.979211e-03 +3.250773e-03 -1.572186e-03 -4.449519e-03      5
  7241 -8.632935e-03 +4.004436e-02 -2.287759e-02 -2.690069e-02     23
  7242 -3.882360e-03 -9.529780e-03 -1.023841e-02 -7.156305e-03      6
  7243 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7244 +1.796703e-02 -4.808914e-02 +2.728923e-02 -8.038638e-02     62
  7245 -4.191432e-02 +6.471722e-02 -3.516527e-02 -2.730453e-02     20
  7246 -1.508969e-02 +3.575573e-03 +2.942202e-02 -9.599175e-03      9
  7247 +6.802885e-03 +1.824038e-03 -1.482394e-03 -9.517891e-04      2
  7248 -2.705928e-02 +5.860282e-02 -2.813170e-04 -3.111199e-02     26
  7249 +6.727697e-03 -8.532907e-04 +4.962664e-03 -7.032579e-03      7
  7250 +3.338085e-02 -2.718552e-02 +7.570239e-03 -1.202688e-02      9
  7251 -1.233631e-01 -6.213039e-02 -9.031315e-02 -4.347510e-02     35
  7252 -3.568380e-02 +6.510300e-02 -3.411979e-03 -1.441468e-02     12
  7253 -4.506739e-02 -7.961810e-02 -1.271680e-02 -4.312180e-02     36
  7254 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7255 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7256 -1.326466e-01 +5.411867e-02 +1.579896e-01 -8.172203e-02     58
  7257 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7258 -2.044257e-02 +3.602773e-02 -2.820919e-02 -8.158929e-03      8
  7259 -1.291783e-03 -5.448353e-03 -6.339879e-04 -3.673814e-03      4
  7260 +1.173805e-02 -3.399362e-03 -2.250115e-03 -5.662143e-03      6
  7261 -6.949237e-03 +3.454352e-03 +3.211868e-03 -1.030990e-03      2
  7262 +1.372892e-02 +2.587255e-02 -8.623460e-02 -5.381140e-02     40
  7263 +9.028207e-02 -6.857330e-02 -1.744997e-02 -4.053650e-02     32
  7264 -4.969470e-02 -9.845877e-02 -4.572944e-02 -2.377928e-02     19
  7265 -6.170948e-03 -3.972952e-03 -5.835686e-04 -9.629938e-04      2
  7266 -8.998869e-02 -1.202766e-01 -3.149740e-02 -8.666789e-02     64
  7267 +1.249386e-02 +4.738288e-04 +7.108869e-04 -3.154260e-03      4
  7268 +9.465041e-05 +8.996517e-02 -4.081859e-02 -4.365241e-02     35
  7269 -6.825346e-03 -3.713645e-02 +2.774062e-02 -2.496971e-02     19
  7270 +4.600038e-02 -1.949281e-03 +4.608936e-02 -3.876176e-02     27
  7271 -1.275365e-02 +5.583669e-03 +2.307227e-02 -7.105423e-03      8
  7272 +3.883869e-03 -1.589231e-02 +4.928285e-03 -3.198259e-03      4
  7273 -1.602534e-02 -1.527053e-02 +1.387313e-01 -6.269573e-02     50
  7274 +1.946892e-02 +2.117121e-02 +8.396012e-03 -2.494808e-02     22
  7275 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7276 -1.158384e-02 -1.592892e-02 -9.879560e-03 -5.972066e-03      6
  7277 -4.642182e-03 +3.504046e-03 +2.009989e-02 -1.987550e-02     16
  7278 +4.628161e-02 +1.101118e-02 +2.153893e-02 -5.114255e-03      4
  7279 -1.239956e-02 -3.512696e-02 -1.556788e-02 -1.211894e-02     11
  7280 -2.829986e-03 +5.824852e-03 -3.480257e-03 -9.622789e-04      2
  7281 +1.497021e-02 -2.726944e-02 +1.892069e-02 -2.362400e-03      2
  7282 +1.655118e-02 +1.096453e-02 +2.577901e-03 -4.163943e-03      5
  7283 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7284 +1.770786e-02 -1.995000e-03 -4.460003e-02 -7.433195e-03      7
  7285 -1.914931e-04 +8.713589e-03 -6.478340e-03 -1.179200e-03      2
  7286 +3.564768e-02 +2.539956e-02 -2.805234e-02 -1.168209e-02      9
  7287 +4.878829e-02 +2.654047e-02 -4.608503e-02 -8.457762e-03      7
  7288 -2.825311e-04 +2.677001e-02 +9.184628e-03 -2.006737e-03      2
  7289 +1.500357e-02 +4.933250e-03 +1.847114e-02 -3.740967e-03      4
  7290 -1.320417e-02 +2.078380e-03 -6.569944e-04 -5.466530e-03      6
  7291 +1.363705e-02 +3.640841e-02 -7.172028e-03 -3.570576e-02     30
  7292 -6.376515e-03 -3.091311e-02 +1.924696e-02 -1.427372e-02     12
  7293 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7294 -4.987263e-03 -1.721782e-02 +3.910202e-02 -4.838537e-02     38
  7295 -1.210982e-01 +1.325119e-01 -3.867983e-02 -4.076826e-02     31
  7296 +7.728183e-02 +8.517672e-03 -6.044799e-04 -8.873558e-03      7
  7297 +3.791236e-02 -2.154662e-02 +4.826448e-03 -5.674618e-03      5
  7298 -6.984039e-03 +1.523623e-02 +3.937884e-02 -1.053174e-02      8
  7299 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7300 -1.465448e-02 +1.968889e-02 -9.451111e-05 -1.395857e-02     13
  7301 -1.586391e-03 -1.773396e-02 -6.697958e-03 -3.311713e-03      4
  7302 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7303 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7304 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7305 -7.298405e-03 +1.259135e-02 +3.556199e-03 -2.589267e-03      3
  7306 -5.850780e-02 +6.179978e-02 +9.602042e-03 -4.243662e-02     32
  7307 +1.238512e-02 -3.736388e-03 -2.858777e-03 -2.138042e-03      3
  7308 +1.051029e-02 +1.061429e-02 -1.948257e-03 -1.403746e-03      2
  7309 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7310 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7311 +4.297086e-02 -3.499471e-02 -2.621431e-02 -1.892987e-02     16
  7312 -6.614296e-03 -2.456388e-02 -7.350476e-03 -8.592836e-03      8
  7313 -1.391581e-02 +1.180174e-02 -1.454695e-02 -2.800888e-03      3
  7314 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7315 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7316 -2.839217e-02 +1.595803e-02 -3.979320e-02 -1.175272e-02     10
  7317 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7318 -4.502495e-02 -2.168573e-02 +3.056454e-02 -1.444347e-02     10
  7319 -8.742561e-03 +4.117592e-02 -1.208494e-02 -4.098316e-02     31
  7320 -3.269028e-03 -3.884358e-02 +8.394923e-03 -2.014329e-02     16
  7321 -8.221681e-02 +1.851049e-02 +6.250960e-02 -1.965415e-02     15
  7322 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7323 -7.134530e-02 +5.559270e-02 -4.238908e-02 -3.996478e-02     28
  7324 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7325 +5.885467e-03 -2.120447e-03 -3.008397e-03 -4.323610e-03      5
  7326 +5.367525e-02 +3.744441e-02 +1.081582e-01 -2.670018e-02     20
  7327 -8.645269e-02 +3.728840e-03 +8.102359e-02 -3.456670e-02     27
  7328 -1.508466e-02 +1.605103e-01 +6.162510e-02 -7.190123e-02     54
  7329 -1.589935e-02 -2.222774e-02 -8.178331e-03 -2.768791e-03      3
  7330 +2.042900e-02 -1.899012e-02 -2.024040e-02 -1.745080e-02     14
  7331 -1.435999e-02 -1.897731e-02 -6.023812e-02 -2.217038e-02     18
  7332 -1.282059e-02 -7.177041e-03 -2.676986e-03 -5.299664e-03      6
  7333 -2.424925e-02 +2.785188e-02 +2.290297e-02 -5.418780e-03      5
  7334 +3.126379e-02 -5.596801e-04 +1.366621e-02 -5.503635e-03      5
  7335 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7336 +2.549432e-02 -2.408307e-02 +1.276003e-02 -1.396298e-02     13
  7337 -3.035772e-02 -1.227244e-01 +1.657310e-03 -3.034871e-02     21
  7338 +1.079686e-01 -1.364558e-02 -2.644373e-02 -3.675932e-02     30
  7339 +1.782193e-02 -9.288237e-03 +1.398709e-02 -7.641728e-02     56
  7340 +6.936109e-02 -5.149773e-02 +6.101976e-03 -2.402745e-02     18
  7341 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7342 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7343 -1.533845e-04 -3.165205e-02 +7.536065e-03 -2.190131e-03      2
  7344 +5.922493e-03 -2.083079e-02 +1.653307e-02 -5.490258e-03      5
  7345 -1.097156e-02 +2.405091e-03 -5.338364e-03 -1.266815e-03      2
  7346 -3.040175e-04 +2.351599e-04 -4.919796e-03 -1.948918e-03      3
  7347 +9.957642e-02 -6.229809e-02 +2.701572e-02 -3.839202e-02     33
  7348 +5.667111e-02 +5.109515e-02 -3.199221e-02 -1.635646e-02     14
  7349 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7350 -2.427385e-03 +4.843644e-03 +2.102731e-02 -2.424465e-03      3
  7351 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7352 +1.847412e-01 +6.131873e-02 -3.724079e-02 -4.313426e-02     33
  7353 +4.759910e-02 +7.431203e-02 -2.450691e-02 -5.734131e-02     45
  7354 +1.170489e-02 +3.991166e-02 -9.685700e-02 -9.504082e-02     76
  7355 +2.296037e-02 +7.442674e-02 -3.132302e-02 -2.884065e-02     22
  7356 -1.646627e-03 +1.436426e-02 -2.079642e-03 -1.107688e-02     10
  7357 +4.893572e-02 -1.304287e-03 -1.389607e-02 -1.022374e-02      9
  7358 +1.147487e-02 -5.882806e-04 +1.540133e-02 -4.950845e-03      5
  7359 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7360 -3.100372e-02 -2.192032e-03 -3.328272e-02 -5.785857e-03      4
  7361 +1.421981e-01 -2.559691e-02 +6.997662e-02 -4.026752e-02     31
  7362 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7363 -4.525062e-02 -8.204282e-04 -2.910545e-02 -2.652897e-02     18
  7364 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7365 -6.870628e-02 +1.148929e-02 -7.694251e-02 -3.714782e-02     30
  7366 +6.994938e-03 +1.416317e-02 +2.623821e-02 -3.665084e-03      3
  7367 +2.474164e-03 -3.025960e-02 +3.257634e-02 -1.179502e-02     10
  7368 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7369 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7370 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7371 -1.215143e-02 +4.560644e-02 +4.981344e-02 -3.912997e-02     30
  7372 +6.874890e-02 -2.192504e-02 -1.029936e-01 -6.865384e-02     50
  7373 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7374 +2.394996e-02 -1.042359e-01 +6.221235e-02 -4.250270e-02     30
  7375 -6.048410e-03 +5.261573e-03 -1.271990e-02 -4.702375e-03      5
  7376 -1.065178e-01 +3.348401e-02 -1.204394e-02 -9.089784e-02     70
  7377 +2.884359e-02 +6.552625e-02 +1.252918e-01 -9.614707e-02     72
  7378 -1.602261e-02 +4.146097e-02 +2.679922e-02 -8.153586e-03      7
  7379 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7380 +8.528458e-03 +6.034953e-03 -2.370336e-02 -8.837975e-03      8
  7381 +6.523602e-02 +8.942098e-02 -1.107585e-01 -2.384521e-02     16
  7382 -2.740523e-02 +4.808650e-02 -2.689189e-02 -4.643950e-03      3
  7383 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7384 +1.607433e-02 -1.607085e-02 -1.414128e-02 -7.565997e-03      7
  7385 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7386 +1.500247e-02 -2.653963e-02 -7.055190e-02 -3.017100e-02     25
  7387 +1.591585e-02 +6.693452e-03 +1.763787e-02 -1.482543e-02     13
  7388 -7.168392e-02 +1.089914e-01 +4.498413e-02 -3.147744e-02     23
  7389 +2.888240e-02 -3.588550e-02 +1.477015e-02 -7.401137e-03      6
  7390 +1.258433e-02 +7.291967e-02 -4.542610e-02 -1.333495e-02     10
  7391 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7392 +2.526774e-03 +1.111052e-04 -5.538249e-05 -1.923719e-03      3
  7393 +1.114922e-02 -3.431662e-03 -5.638082e-03 -1.294743e-03      2
  7394 -3.153120e-02 +6.432335e-02 +5.300475e-02 -7.910488e-02     64
  7395 -8.816171e-02 -2.742258e-02 +4.431975e-02 -5.970317e-02     49
  7396 +4.205275e-02 -8.566366e-02 +4.909107e-03 -3.486613e-02     27
  7397 +6.246045e-03 +1.585505e-02 +3.465294e-02 -4.673742e-02     37
  7398 -6.710687e-02 -2.305793e-02 -3.118931e-03 -2.036259e-02     16
  7399 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7400 +2.030909e-02 +7.658526e-03 +3.345709e-03 -5.592464e-03      6
  7401 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7402 +1.120686e-02 -7.502742e-02 +8.800653e-03 -2.651536e-02     24
  7403 -2.841014e-02 +1.129455e-01 +8.013914e-02 -8.643817e-02     66
  7404 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7405 +1.803213e-02 -3.655807e-02 +8.403116e-03 -1.418350e-02     11
  7406 -5.402208e-03 -3.787190e-03 +7.178908e-03 -8.241045e-03      7
  7407 +6.999425e-02 +1.493933e-02 -5.057533e-02 -2.982263e-02     22
  7408 -2.351487e-02 +1.738241e-02 +2.086072e-02 -4.624289e-02     37
  7409 +5.427708e-03 +1.412211e-02 +6.209141e-02 -3.948889e-02     27
  7410 -9.520443e-03 +4.341631e-02 -1.467239e-02 -1.915826e-02     18
  7411 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7412 -4.743910e-03 -7.824696e-03 +4.727671e-02 -1.105804e-02     10
  7413 -7.147966e-03 +1.037969e-01 +7.255807e-03 -2.954256e-02     25
  7414 +1.700943e-02 -3.826372e-02 +3.414843e-02 -5.581758e-03      4
  7415 +9.578477e-02 +5.042375e-02 +1.608072e-01 -7.212449e-02     54
  7416 +1.862894e-02 +3.833959e-03 +2.461867e-03 -5.666095e-03      5
  7417 +5.263369e-02 +1.712049e-02 -4.583426e-02 -4.492868e-02     38
  7418 +6.902938e-02 +1.234215e-02 +1.476730e-02 -4.793890e-02     38
  7419 +1.315872e-02 -2.575507e-02 +2.814894e-02 -3.879553e-02     29
  7420 +3.667896e-02 -3.426587e-02 -5.372333e-02 -6.398346e-02     48
  7421 -2.548043e-02 -1.205363e-01 -6.504149e-02 -4.960169e-02     40
  7422 +0.000000e+00 +0.000000e+00 +0.000000e+00 +0.000000e+00      1
  7423 -5.813760e-02 +2.663723e-03 -9.447012e-03 -4.433484e-02     36
  7424 -6.812322e-03 -8.139710e-02 +7.735746e-03 -7.774170e-02     65
  7425 -2.279650e-03 +3.586096e-03 +6.438168e-03 -9.865120e-04      2
  7426 +1.996758e-02 +5.719706e-04 +8.286754e-03 -2.670165e-03      3
